"show_1","show_2","distance"
"Death Parade","To LOVE Ru","0.697785468320757"
"To LOVE Ru","PandoraHearts","0.727313029111592"
"PandoraHearts","To LOVE Ru","0.727313029111592"
"To LOVE Ru","The Asterisk War","0.611492549957579"
"The Asterisk War","To LOVE Ru","0.611492549957579"
"To LOVE Ru","Black Lagoon","0.662940663652946"
"Black Lagoon","To LOVE Ru","0.662940663652946"
"To LOVE Ru","AKIRA","0.785071488988057"
"AKIRA","To LOVE Ru","0.785071488988057"
"To LOVE Ru","The Familiar of Zero","0.468794053363597"
"The Familiar of Zero","To LOVE Ru","0.468794053363597"
"To LOVE Ru","Steins;Gate: The Movie − Load Region of Déjà Vu","0.700638573763144"
"Steins;Gate: The Movie − Load Region of Déjà Vu","To LOVE Ru","0.700638573763144"
"To LOVE Ru","Shiki","0.708460691224002"
"Shiki","To LOVE Ru","0.708460691224002"
"To LOVE Ru","Clannad","0.545661855359562"
"Clannad","To LOVE Ru","0.545661855359562"
"To LOVE Ru","Lucky☆Star","0.664190504907848"
"Lucky☆Star","To LOVE Ru","0.664190504907848"
"To LOVE Ru","","0.778502419253445"
"","To LOVE Ru","0.778502419253445"
"To LOVE Ru","Overlord","0.603433825608907"
"Overlord","To LOVE Ru","0.603433825608907"
"To LOVE Ru","Angel Beats!","0.527441396641846"
"Angel Beats!","To LOVE Ru","0.527441396641846"
"To LOVE Ru","Another","0.615679356007624"
"Another","To LOVE Ru","0.615679356007624"
"To LOVE Ru","Lovely Complex","0.722900877757841"
"Lovely Complex","To LOVE Ru","0.722900877757841"
"To LOVE Ru","Black Butler","0.756645370197456"
"Black Butler","To LOVE Ru","0.756645370197456"
"To LOVE Ru","Code Geass: Lelouch of the Rebellion","0.58712314835732"
"Code Geass: Lelouch of the Rebellion","To LOVE Ru","0.58712314835732"
"To LOVE Ru","Kuroko&#039;s Basketball 3","0.757302846277115"
"Kuroko&#039;s Basketball 3","To LOVE Ru","0.757302846277115"
"ERASED","Blood Lad","0.570992299019982"
"Blood Lad","ERASED","0.570992299019982"
"ERASED","Katanagatari","0.654305589064704"
"Katanagatari","ERASED","0.654305589064704"
"ERASED","Great Teacher Onizuka","0.681068387880089"
"Great Teacher Onizuka","ERASED","0.681068387880089"
"ERASED","The Irregular at Magic High School","0.540339613359327"
"The Irregular at Magic High School","ERASED","0.540339613359327"
"ERASED","High School DxD New","0.581104408483203"
"High School DxD New","ERASED","0.581104408483203"
"ERASED","Nichijou - My Ordinary Life","0.643217316908388"
"Nichijou - My Ordinary Life","ERASED","0.643217316908388"
"ERASED","The World God Only Knows","0.571740456692117"
"The World God Only Knows","ERASED","0.571740456692117"
"ERASED","Danganronpa: The Animation","0.513696052384242"
"Danganronpa: The Animation","ERASED","0.513696052384242"
"ERASED","Love, Chunibyo & Other Delusions!: Heart Throb","0.533745772471929"
"Love, Chunibyo & Other Delusions!: Heart Throb","ERASED","0.533745772471929"
"ERASED","DARLING in the FRANXX","1"
"DARLING in the FRANXX","ERASED","1"
"ERASED","Yamada-kun and the Seven Witches","0.502845843480942"
"Yamada-kun and the Seven Witches","ERASED","0.502845843480942"
"ERASED","Fullmetal Alchemist","0.623787079113822"
"Fullmetal Alchemist","ERASED","0.623787079113822"
"ERASED","Eden of The East","0.612050250940055"
"Eden of The East","ERASED","0.612050250940055"
"ERASED","Re:ZERO -Starting Life in Another World-","0.33016485730628"
"Re:ZERO -Starting Life in Another World-","ERASED","0.33016485730628"
"ERASED","JoJo&#039;s Bizarre Adventure","0.60667765722494"
"JoJo&#039;s Bizarre Adventure","ERASED","0.60667765722494"
"ERASED","BTOOOM!","0.499814147908468"
"BTOOOM!","ERASED","0.499814147908468"
"ERASED","Gurren Lagann","0.558825314119409"
"Gurren Lagann","ERASED","0.558825314119409"
"ERASED","Amagi Brilliant Park","0.514753148557421"
"Amagi Brilliant Park","ERASED","0.514753148557421"
"ERASED","Guilty Crown","0.508098046509016"
"Guilty Crown","ERASED","0.508098046509016"
"ERASED","Rosario + Vampire","0.680362140497008"
"Rosario + Vampire","ERASED","0.680362140497008"
"ERASED","The Garden of Words","0.491635517755147"
"The Garden of Words","ERASED","0.491635517755147"
"ERASED","Fate/stay night [Unlimited Blade Works]","0.466952231161651"
"Fate/stay night [Unlimited Blade Works]","ERASED","0.466952231161651"
"ERASED","Seraph of the End: Vampire Reign","0.453456873735944"
"Seraph of the End: Vampire Reign","ERASED","0.453456873735944"
"ERASED","5 Centimeters Per Second","0.529046312184442"
"5 Centimeters Per Second","ERASED","0.529046312184442"
"ERASED","My Hero Academia 3","1"
"My Hero Academia 3","ERASED","1"
"ERASED","The Ancient Magus&#039; Bride","0.643088381461342"
"The Ancient Magus&#039; Bride","ERASED","0.643088381461342"
"ERASED","Magi: The Labyrinth of Magic","0.527350909129536"
"Magi: The Labyrinth of Magic","ERASED","0.527350909129536"
"ERASED","Bakemonogatari","0.494515184569652"
"Bakemonogatari","ERASED","0.494515184569652"
"ERASED","Bungo Stray Dogs","0.50030801309351"
"Bungo Stray Dogs","ERASED","0.50030801309351"
"ERASED","Your Lie in April","0.366028517238787"
"Your Lie in April","ERASED","0.366028517238787"
"ERASED","GATE","0.466134302418885"
"GATE","ERASED","0.466134302418885"
"ERASED","Himouto! Umaru-chan","0.573529455291543"
"Himouto! Umaru-chan","ERASED","0.573529455291543"
"ERASED","My Hero Academia","0.349279007192895"
"My Hero Academia","ERASED","0.349279007192895"
"ERASED","The Melancholy of Haruhi Suzumiya Season 2","0.602399310982535"
"The Melancholy of Haruhi Suzumiya Season 2","ERASED","0.602399310982535"
"ERASED","Grimgar: Ashes and Illusions","0.453301334159747"
"Grimgar: Ashes and Illusions","ERASED","0.453301334159747"
"ERASED","My Teen Romantic Comedy SNAFU TOO!","0.454702900466697"
"My Teen Romantic Comedy SNAFU TOO!","ERASED","0.454702900466697"
"ERASED","Deadman Wonderland","0.513177400490052"
"Deadman Wonderland","ERASED","0.513177400490052"
"ERASED","Claymore","0.68995779884994"
"Claymore","ERASED","0.68995779884994"
"ERASED","Gangsta.","0.512195672604729"
"Gangsta.","ERASED","0.512195672604729"
"ERASED","Love, Chunibyo & Other Delusions!","0.471240528031946"
"Love, Chunibyo & Other Delusions!","ERASED","0.471240528031946"
"ERASED","A Certain Magical Index","0.611859285240858"
"A Certain Magical Index","ERASED","0.611859285240858"
"ERASED","Hyouka","0.506952794211224"
"Hyouka","ERASED","0.506952794211224"
"ERASED","Monogatari Series: Second Season","0.544980937709417"
"Monogatari Series: Second Season","ERASED","0.544980937709417"
"ERASED","Blast of Tempest","0.574477883288034"
"Blast of Tempest","ERASED","0.574477883288034"
"ERASED","Shakugan no Shana: Season I","0.668850230295661"
"Shakugan no Shana: Season I","ERASED","0.668850230295661"
"ERASED","Tokyo Ghoul √A","0.42122363244474"
"Tokyo Ghoul √A","ERASED","0.42122363244474"
"ERASED","Kokoro Connect","0.507873647026552"
"Kokoro Connect","ERASED","0.507873647026552"
"ERASED","Death Parade","0.371059598630894"
"Death Parade","ERASED","0.371059598630894"
"ERASED","PandoraHearts","0.716728250745884"
"PandoraHearts","ERASED","0.716728250745884"
"ERASED","The Asterisk War","0.579664034240497"
"The Asterisk War","ERASED","0.579664034240497"
"ERASED","Black Lagoon","0.638658509576419"
"Black Lagoon","ERASED","0.638658509576419"
"ERASED","AKIRA","0.674307456498186"
"AKIRA","ERASED","0.674307456498186"
"ERASED","The Familiar of Zero","0.62314670390484"
"The Familiar of Zero","ERASED","0.62314670390484"
"ERASED","Steins;Gate: The Movie − Load Region of Déjà Vu","0.501461713280658"
"Steins;Gate: The Movie − Load Region of Déjà Vu","ERASED","0.501461713280658"
"ERASED","Shiki","0.60944673414378"
"Shiki","ERASED","0.60944673414378"
"ERASED","Clannad","0.53072132290112"
"Clannad","ERASED","0.53072132290112"
"ERASED","Lucky☆Star","0.70974193937686"
"Lucky☆Star","ERASED","0.70974193937686"
"ERASED","","0.538211531134426"
"","ERASED","0.538211531134426"
"ERASED","Overlord","0.46352986073499"
"Overlord","ERASED","0.46352986073499"
"ERASED","Angel Beats!","0.441376796949304"
"Angel Beats!","ERASED","0.441376796949304"
"ERASED","Another","0.439726338050982"
"Another","ERASED","0.439726338050982"
"ERASED","Lovely Complex","0.697849460494606"
"Lovely Complex","ERASED","0.697849460494606"
"ERASED","Black Butler","0.662923615665808"
"Black Butler","ERASED","0.662923615665808"
"ERASED","Code Geass: Lelouch of the Rebellion","0.511334130797366"
"Code Geass: Lelouch of the Rebellion","ERASED","0.511334130797366"
"ERASED","Kuroko&#039;s Basketball 3","0.560674923035539"
"Kuroko&#039;s Basketball 3","ERASED","0.560674923035539"
"Blood Lad","Katanagatari","0.670930756291383"
"Katanagatari","Blood Lad","0.670930756291383"
"Blood Lad","Great Teacher Onizuka","0.701912357646389"
"Great Teacher Onizuka","Blood Lad","0.701912357646389"
"Blood Lad","The Irregular at Magic High School","0.536571652345237"
"The Irregular at Magic High School","Blood Lad","0.536571652345237"
"Blood Lad","High School DxD New","0.545841568886077"
"High School DxD New","Blood Lad","0.545841568886077"
"Blood Lad","Nichijou - My Ordinary Life","0.716865281881288"
"Nichijou - My Ordinary Life","Blood Lad","0.716865281881288"
"Blood Lad","The World God Only Knows","0.554897504966868"
"The World God Only Knows","Blood Lad","0.554897504966868"
"Blood Lad","Danganronpa: The Animation","0.484989052095832"
"Danganronpa: The Animation","Blood Lad","0.484989052095832"
"Blood Lad","Love, Chunibyo & Other Delusions!: Heart Throb","0.583782213031496"
"Love, Chunibyo & Other Delusions!: Heart Throb","Blood Lad","0.583782213031496"
"Blood Lad","DARLING in the FRANXX","1"
"DARLING in the FRANXX","Blood Lad","1"
"Blood Lad","Yamada-kun and the Seven Witches","0.580316823343708"
"Yamada-kun and the Seven Witches","Blood Lad","0.580316823343708"
"Blood Lad","Fullmetal Alchemist","0.659410795708109"
"Fullmetal Alchemist","Blood Lad","0.659410795708109"
"Blood Lad","Eden of The East","0.670083713852329"
"Eden of The East","Blood Lad","0.670083713852329"
"Blood Lad","Re:ZERO -Starting Life in Another World-","0.578568440999187"
"Re:ZERO -Starting Life in Another World-","Blood Lad","0.578568440999187"
"Blood Lad","JoJo&#039;s Bizarre Adventure","0.693473160827648"
"JoJo&#039;s Bizarre Adventure","Blood Lad","0.693473160827648"
"Blood Lad","BTOOOM!","0.473107373401265"
"BTOOOM!","Blood Lad","0.473107373401265"
"Blood Lad","Gurren Lagann","0.630158936408449"
"Gurren Lagann","Blood Lad","0.630158936408449"
"Blood Lad","Amagi Brilliant Park","0.561347614406124"
"Amagi Brilliant Park","Blood Lad","0.561347614406124"
"Blood Lad","Guilty Crown","0.517654051166231"
"Guilty Crown","Blood Lad","0.517654051166231"
"Blood Lad","Rosario + Vampire","0.620269370459869"
"Rosario + Vampire","Blood Lad","0.620269370459869"
"Blood Lad","The Garden of Words","0.653557061381661"
"The Garden of Words","Blood Lad","0.653557061381661"
"Blood Lad","Fate/stay night [Unlimited Blade Works]","0.612240492156679"
"Fate/stay night [Unlimited Blade Works]","Blood Lad","0.612240492156679"
"Blood Lad","Seraph of the End: Vampire Reign","0.522825014476995"
"Seraph of the End: Vampire Reign","Blood Lad","0.522825014476995"
"Blood Lad","5 Centimeters Per Second","0.673362423995779"
"5 Centimeters Per Second","Blood Lad","0.673362423995779"
"Blood Lad","My Hero Academia 3","1"
"My Hero Academia 3","Blood Lad","1"
"Blood Lad","The Ancient Magus&#039; Bride","0.742272566895072"
"The Ancient Magus&#039; Bride","Blood Lad","0.742272566895072"
"Blood Lad","Magi: The Labyrinth of Magic","0.501429084171614"
"Magi: The Labyrinth of Magic","Blood Lad","0.501429084171614"
"Blood Lad","Bakemonogatari","0.567491129205555"
"Bakemonogatari","Blood Lad","0.567491129205555"
"Blood Lad","Bungo Stray Dogs","0.616156330845566"
"Bungo Stray Dogs","Blood Lad","0.616156330845566"
"Blood Lad","Your Lie in April","0.592032165274664"
"Your Lie in April","Blood Lad","0.592032165274664"
"Blood Lad","GATE","0.556958783439834"
"GATE","Blood Lad","0.556958783439834"
"Blood Lad","Himouto! Umaru-chan","0.682720283043049"
"Himouto! Umaru-chan","Blood Lad","0.682720283043049"
"Blood Lad","My Hero Academia","0.551557519973167"
"My Hero Academia","Blood Lad","0.551557519973167"
"Blood Lad","The Melancholy of Haruhi Suzumiya Season 2","0.686092349879282"
"The Melancholy of Haruhi Suzumiya Season 2","Blood Lad","0.686092349879282"
"Blood Lad","Grimgar: Ashes and Illusions","0.590756464236827"
"Grimgar: Ashes and Illusions","Blood Lad","0.590756464236827"
"Blood Lad","My Teen Romantic Comedy SNAFU TOO!","0.58046121917424"
"My Teen Romantic Comedy SNAFU TOO!","Blood Lad","0.58046121917424"
"Blood Lad","Deadman Wonderland","0.514649678906016"
"Deadman Wonderland","Blood Lad","0.514649678906016"
"Blood Lad","Claymore","0.693203880556344"
"Claymore","Blood Lad","0.693203880556344"
"Blood Lad","Gangsta.","0.576031890262692"
"Gangsta.","Blood Lad","0.576031890262692"
"Blood Lad","Love, Chunibyo & Other Delusions!","0.523058143263001"
"Love, Chunibyo & Other Delusions!","Blood Lad","0.523058143263001"
"Blood Lad","A Certain Magical Index","0.582684932237127"
"A Certain Magical Index","Blood Lad","0.582684932237127"
"Blood Lad","Hyouka","0.567929769604446"
"Hyouka","Blood Lad","0.567929769604446"
"Blood Lad","Monogatari Series: Second Season","0.625482830175584"
"Monogatari Series: Second Season","Blood Lad","0.625482830175584"
"Blood Lad","Blast of Tempest","0.534088259504328"
"Blast of Tempest","Blood Lad","0.534088259504328"
"Blood Lad","Shakugan no Shana: Season I","0.655020149402216"
"Shakugan no Shana: Season I","Blood Lad","0.655020149402216"
"Blood Lad","Tokyo Ghoul √A","0.534034033067392"
"Tokyo Ghoul √A","Blood Lad","0.534034033067392"
"Blood Lad","Kokoro Connect","0.584053554337434"
"Kokoro Connect","Blood Lad","0.584053554337434"
"Blood Lad","Death Parade","0.539157358945834"
"Death Parade","Blood Lad","0.539157358945834"
"Blood Lad","PandoraHearts","0.68156495331739"
"PandoraHearts","Blood Lad","0.68156495331739"
"Blood Lad","The Asterisk War","0.626266657645701"
"The Asterisk War","Blood Lad","0.626266657645701"
"Blood Lad","Black Lagoon","0.656843450844729"
"Black Lagoon","Blood Lad","0.656843450844729"
"Blood Lad","AKIRA","0.766292665951379"
"AKIRA","Blood Lad","0.766292665951379"
"Blood Lad","The Familiar of Zero","0.597990861711955"
"The Familiar of Zero","Blood Lad","0.597990861711955"
"Blood Lad","Steins;Gate: The Movie − Load Region of Déjà Vu","0.65171499041299"
"Steins;Gate: The Movie − Load Region of Déjà Vu","Blood Lad","0.65171499041299"
"Blood Lad","Shiki","0.624948704694255"
"Shiki","Blood Lad","0.624948704694255"
"Blood Lad","Clannad","0.627202978343868"
"Clannad","Blood Lad","0.627202978343868"
"Blood Lad","Lucky☆Star","0.747144503053987"
"Lucky☆Star","Blood Lad","0.747144503053987"
"Blood Lad","","0.650606429699232"
"","Blood Lad","0.650606429699232"
"Blood Lad","Overlord","0.536753740351658"
"Overlord","Blood Lad","0.536753740351658"
"Blood Lad","Angel Beats!","0.536074042853032"
"Angel Beats!","Blood Lad","0.536074042853032"
"Blood Lad","Another","0.528431578169605"
"Another","Blood Lad","0.528431578169605"
"Blood Lad","Lovely Complex","0.71294238402551"
"Lovely Complex","Blood Lad","0.71294238402551"
"Blood Lad","Black Butler","0.645829254410084"
"Black Butler","Blood Lad","0.645829254410084"
"Blood Lad","Code Geass: Lelouch of the Rebellion","0.594979002189023"
"Code Geass: Lelouch of the Rebellion","Blood Lad","0.594979002189023"
"Blood Lad","Kuroko&#039;s Basketball 3","0.633994702505485"
"Kuroko&#039;s Basketball 3","Blood Lad","0.633994702505485"
"Katanagatari","Great Teacher Onizuka","0.663538869978813"
"Great Teacher Onizuka","Katanagatari","0.663538869978813"
"Katanagatari","The Irregular at Magic High School","0.661459766965871"
"The Irregular at Magic High School","Katanagatari","0.661459766965871"
"Katanagatari","High School DxD New","0.724146771679262"
"High School DxD New","Katanagatari","0.724146771679262"
"Katanagatari","Nichijou - My Ordinary Life","0.659105303963948"
"Nichijou - My Ordinary Life","Katanagatari","0.659105303963948"
"Katanagatari","The World God Only Knows","0.605175307510966"
"The World God Only Knows","Katanagatari","0.605175307510966"
"Katanagatari","Danganronpa: The Animation","0.701840828569204"
"Danganronpa: The Animation","Katanagatari","0.701840828569204"
"Katanagatari","Love, Chunibyo & Other Delusions!: Heart Throb","0.696101922579384"
"Love, Chunibyo & Other Delusions!: Heart Throb","Katanagatari","0.696101922579384"
"Katanagatari","DARLING in the FRANXX","1"
"DARLING in the FRANXX","Katanagatari","1"
"Katanagatari","Yamada-kun and the Seven Witches","0.720298640235783"
"Yamada-kun and the Seven Witches","Katanagatari","0.720298640235783"
"Katanagatari","Fullmetal Alchemist","0.665397832293167"
"Fullmetal Alchemist","Katanagatari","0.665397832293167"
"Katanagatari","Eden of The East","0.611401161053176"
"Eden of The East","Katanagatari","0.611401161053176"
"Katanagatari","Re:ZERO -Starting Life in Another World-","0.651793805332538"
"Re:ZERO -Starting Life in Another World-","Katanagatari","0.651793805332538"
"Katanagatari","JoJo&#039;s Bizarre Adventure","0.673507726229206"
"JoJo&#039;s Bizarre Adventure","Katanagatari","0.673507726229206"
"Katanagatari","BTOOOM!","0.650303258697088"
"BTOOOM!","Katanagatari","0.650303258697088"
"Katanagatari","Gurren Lagann","0.575595887322206"
"Gurren Lagann","Katanagatari","0.575595887322206"
"Katanagatari","Amagi Brilliant Park","0.672128882853653"
"Amagi Brilliant Park","Katanagatari","0.672128882853653"
"Katanagatari","Guilty Crown","0.625496434138034"
"Guilty Crown","Katanagatari","0.625496434138034"
"Katanagatari","Rosario + Vampire","0.691613266127078"
"Rosario + Vampire","Katanagatari","0.691613266127078"
"Katanagatari","The Garden of Words","0.677293766013448"
"The Garden of Words","Katanagatari","0.677293766013448"
"Katanagatari","Fate/stay night [Unlimited Blade Works]","0.627143617395788"
"Fate/stay night [Unlimited Blade Works]","Katanagatari","0.627143617395788"
"Katanagatari","Seraph of the End: Vampire Reign","0.704478610160378"
"Seraph of the End: Vampire Reign","Katanagatari","0.704478610160378"
"Katanagatari","5 Centimeters Per Second","0.648262348123608"
"5 Centimeters Per Second","Katanagatari","0.648262348123608"
"Katanagatari","My Hero Academia 3","1"
"My Hero Academia 3","Katanagatari","1"
"Katanagatari","The Ancient Magus&#039; Bride","0.779810594010329"
"The Ancient Magus&#039; Bride","Katanagatari","0.779810594010329"
"Katanagatari","Magi: The Labyrinth of Magic","0.643430703617376"
"Magi: The Labyrinth of Magic","Katanagatari","0.643430703617376"
"Katanagatari","Bakemonogatari","0.521224256411576"
"Bakemonogatari","Katanagatari","0.521224256411576"
"Katanagatari","Bungo Stray Dogs","0.744131335878734"
"Bungo Stray Dogs","Katanagatari","0.744131335878734"
"Katanagatari","Your Lie in April","0.668862089876876"
"Your Lie in April","Katanagatari","0.668862089876876"
"Katanagatari","GATE","0.654483303265007"
"GATE","Katanagatari","0.654483303265007"
"Katanagatari","Himouto! Umaru-chan","0.774982227694994"
"Himouto! Umaru-chan","Katanagatari","0.774982227694994"
"Katanagatari","My Hero Academia","0.665956428080215"
"My Hero Academia","Katanagatari","0.665956428080215"
"Katanagatari","The Melancholy of Haruhi Suzumiya Season 2","0.629924607807548"
"The Melancholy of Haruhi Suzumiya Season 2","Katanagatari","0.629924607807548"
"Katanagatari","Grimgar: Ashes and Illusions","0.676333542025106"
"Grimgar: Ashes and Illusions","Katanagatari","0.676333542025106"
"Katanagatari","My Teen Romantic Comedy SNAFU TOO!","0.662175292364648"
"My Teen Romantic Comedy SNAFU TOO!","Katanagatari","0.662175292364648"
"Katanagatari","Deadman Wonderland","0.635015820938031"
"Deadman Wonderland","Katanagatari","0.635015820938031"
"Katanagatari","Claymore","0.654949481164597"
"Claymore","Katanagatari","0.654949481164597"
"Katanagatari","Gangsta.","0.699006275710381"
"Gangsta.","Katanagatari","0.699006275710381"
"Katanagatari","Love, Chunibyo & Other Delusions!","0.619436146196255"
"Love, Chunibyo & Other Delusions!","Katanagatari","0.619436146196255"
"Katanagatari","A Certain Magical Index","0.578473832127796"
"A Certain Magical Index","Katanagatari","0.578473832127796"
"Katanagatari","Hyouka","0.619706238300457"
"Hyouka","Katanagatari","0.619706238300457"
"Katanagatari","Monogatari Series: Second Season","0.58938231465805"
"Monogatari Series: Second Season","Katanagatari","0.58938231465805"
"Katanagatari","Blast of Tempest","0.639056015892032"
"Blast of Tempest","Katanagatari","0.639056015892032"
"Katanagatari","Shakugan no Shana: Season I","0.638576724149586"
"Shakugan no Shana: Season I","Katanagatari","0.638576724149586"
"Katanagatari","Tokyo Ghoul √A","0.71718538045344"
"Tokyo Ghoul √A","Katanagatari","0.71718538045344"
"Katanagatari","Kokoro Connect","0.655269595513346"
"Kokoro Connect","Katanagatari","0.655269595513346"
"Katanagatari","Death Parade","0.652482943233086"
"Death Parade","Katanagatari","0.652482943233086"
"Katanagatari","PandoraHearts","0.707560704542606"
"PandoraHearts","Katanagatari","0.707560704542606"
"Katanagatari","The Asterisk War","0.748609338052561"
"The Asterisk War","Katanagatari","0.748609338052561"
"Katanagatari","Black Lagoon","0.615076372330783"
"Black Lagoon","Katanagatari","0.615076372330783"
"Katanagatari","AKIRA","0.69990949763907"
"AKIRA","Katanagatari","0.69990949763907"
"Katanagatari","The Familiar of Zero","0.637184187159516"
"The Familiar of Zero","Katanagatari","0.637184187159516"
"Katanagatari","Steins;Gate: The Movie − Load Region of Déjà Vu","0.671484100803012"
"Steins;Gate: The Movie − Load Region of Déjà Vu","Katanagatari","0.671484100803012"
"Katanagatari","Shiki","0.635615482794946"
"Shiki","Katanagatari","0.635615482794946"
"Katanagatari","Clannad","0.62952370922988"
"Clannad","Katanagatari","0.62952370922988"
"Katanagatari","Lucky☆Star","0.699103989153661"
"Lucky☆Star","Katanagatari","0.699103989153661"
"Katanagatari","","0.684649153603333"
"","Katanagatari","0.684649153603333"
"Katanagatari","Overlord","0.642910730752338"
"Overlord","Katanagatari","0.642910730752338"
"Katanagatari","Angel Beats!","0.595135714021191"
"Angel Beats!","Katanagatari","0.595135714021191"
"Katanagatari","Another","0.64580391413172"
"Another","Katanagatari","0.64580391413172"
"Katanagatari","Lovely Complex","0.734489324807948"
"Lovely Complex","Katanagatari","0.734489324807948"
"Katanagatari","Black Butler","0.732875834208606"
"Black Butler","Katanagatari","0.732875834208606"
"Katanagatari","Code Geass: Lelouch of the Rebellion","0.604082952376542"
"Code Geass: Lelouch of the Rebellion","Katanagatari","0.604082952376542"
"Katanagatari","Kuroko&#039;s Basketball 3","0.757303791821596"
"Kuroko&#039;s Basketball 3","Katanagatari","0.757303791821596"
"Great Teacher Onizuka","The Irregular at Magic High School","0.728181362654122"
"The Irregular at Magic High School","Great Teacher Onizuka","0.728181362654122"
"Great Teacher Onizuka","High School DxD New","0.743823375378758"
"High School DxD New","Great Teacher Onizuka","0.743823375378758"
"Great Teacher Onizuka","Nichijou - My Ordinary Life","0.733630566973343"
"Nichijou - My Ordinary Life","Great Teacher Onizuka","0.733630566973343"
"Great Teacher Onizuka","The World God Only Knows","0.648027019682859"
"The World God Only Knows","Great Teacher Onizuka","0.648027019682859"
"Great Teacher Onizuka","Danganronpa: The Animation","0.743456914201251"
"Danganronpa: The Animation","Great Teacher Onizuka","0.743456914201251"
"Great Teacher Onizuka","Love, Chunibyo & Other Delusions!: Heart Throb","0.758527825427243"
"Love, Chunibyo & Other Delusions!: Heart Throb","Great Teacher Onizuka","0.758527825427243"
"Great Teacher Onizuka","DARLING in the FRANXX","1"
"DARLING in the FRANXX","Great Teacher Onizuka","1"
"Great Teacher Onizuka","Yamada-kun and the Seven Witches","0.763638365493936"
"Yamada-kun and the Seven Witches","Great Teacher Onizuka","0.763638365493936"
"Great Teacher Onizuka","Fullmetal Alchemist","0.540760308216907"
"Fullmetal Alchemist","Great Teacher Onizuka","0.540760308216907"
"Great Teacher Onizuka","Eden of The East","0.614989507716186"
"Eden of The East","Great Teacher Onizuka","0.614989507716186"
"Great Teacher Onizuka","Re:ZERO -Starting Life in Another World-","0.706016379707041"
"Re:ZERO -Starting Life in Another World-","Great Teacher Onizuka","0.706016379707041"
"Great Teacher Onizuka","JoJo&#039;s Bizarre Adventure","0.709361801792775"
"JoJo&#039;s Bizarre Adventure","Great Teacher Onizuka","0.709361801792775"
"Great Teacher Onizuka","BTOOOM!","0.665266789834629"
"BTOOOM!","Great Teacher Onizuka","0.665266789834629"
"Great Teacher Onizuka","Gurren Lagann","0.537273942207762"
"Gurren Lagann","Great Teacher Onizuka","0.537273942207762"
"Great Teacher Onizuka","Amagi Brilliant Park","0.74650139988428"
"Amagi Brilliant Park","Great Teacher Onizuka","0.74650139988428"
"Great Teacher Onizuka","Guilty Crown","0.679824301817181"
"Guilty Crown","Great Teacher Onizuka","0.679824301817181"
"Great Teacher Onizuka","Rosario + Vampire","0.636409122590945"
"Rosario + Vampire","Great Teacher Onizuka","0.636409122590945"
"Great Teacher Onizuka","The Garden of Words","0.721834140988352"
"The Garden of Words","Great Teacher Onizuka","0.721834140988352"
"Great Teacher Onizuka","Fate/stay night [Unlimited Blade Works]","0.713801896447973"
"Fate/stay night [Unlimited Blade Works]","Great Teacher Onizuka","0.713801896447973"
"Great Teacher Onizuka","Seraph of the End: Vampire Reign","0.75776182582992"
"Seraph of the End: Vampire Reign","Great Teacher Onizuka","0.75776182582992"
"Great Teacher Onizuka","5 Centimeters Per Second","0.609807699437412"
"5 Centimeters Per Second","Great Teacher Onizuka","0.609807699437412"
"Great Teacher Onizuka","My Hero Academia 3","1"
"My Hero Academia 3","Great Teacher Onizuka","1"
"Great Teacher Onizuka","The Ancient Magus&#039; Bride","0.842640041983253"
"The Ancient Magus&#039; Bride","Great Teacher Onizuka","0.842640041983253"
"Great Teacher Onizuka","Magi: The Labyrinth of Magic","0.693692844616807"
"Magi: The Labyrinth of Magic","Great Teacher Onizuka","0.693692844616807"
"Great Teacher Onizuka","Bakemonogatari","0.592663481852724"
"Bakemonogatari","Great Teacher Onizuka","0.592663481852724"
"Great Teacher Onizuka","Bungo Stray Dogs","0.798337699132445"
"Bungo Stray Dogs","Great Teacher Onizuka","0.798337699132445"
"Great Teacher Onizuka","Your Lie in April","0.702446228940119"
"Your Lie in April","Great Teacher Onizuka","0.702446228940119"
"Great Teacher Onizuka","GATE","0.712841497906473"
"GATE","Great Teacher Onizuka","0.712841497906473"
"Great Teacher Onizuka","Himouto! Umaru-chan","0.805378516667751"
"Himouto! Umaru-chan","Great Teacher Onizuka","0.805378516667751"
"Great Teacher Onizuka","My Hero Academia","0.692843405401682"
"My Hero Academia","Great Teacher Onizuka","0.692843405401682"
"Great Teacher Onizuka","The Melancholy of Haruhi Suzumiya Season 2","0.647385068241791"
"The Melancholy of Haruhi Suzumiya Season 2","Great Teacher Onizuka","0.647385068241791"
"Great Teacher Onizuka","Grimgar: Ashes and Illusions","0.751999115888782"
"Grimgar: Ashes and Illusions","Great Teacher Onizuka","0.751999115888782"
"Great Teacher Onizuka","My Teen Romantic Comedy SNAFU TOO!","0.718797044488958"
"My Teen Romantic Comedy SNAFU TOO!","Great Teacher Onizuka","0.718797044488958"
"Great Teacher Onizuka","Deadman Wonderland","0.644638699339199"
"Deadman Wonderland","Great Teacher Onizuka","0.644638699339199"
"Great Teacher Onizuka","Claymore","0.569635983327598"
"Claymore","Great Teacher Onizuka","0.569635983327598"
"Great Teacher Onizuka","Gangsta.","0.719629645522299"
"Gangsta.","Great Teacher Onizuka","0.719629645522299"
"Great Teacher Onizuka","Love, Chunibyo & Other Delusions!","0.680953425675688"
